about,image_url,name,title_company_location,friends,links
,,John Haas,"Storage Architect,         NetApp,North Carolina",,
,//graph.facebook.com/90410736/picture?type=normal,Thanh Ha,"Release Engineer,         Eclipse Foundation,Ottawa, Ontario",,"http://twitter.com/zxiiro,http://zxiiro.ca"
,//static.sched.org/a2/462282/avatar.jpg.75x75px.jpg,Byron McCollum,,,
,,Rani HALIMI,"CTO,         Bull,Paris",,http://www.bull.com
"Trevor McKay is a Sahara core team member and has been working on Sahara,since mid 2013. He is one of the designers of Sahara's Elastic Data,Processing (EDP) facilities and continues to be a primary contributor to,EDP. Trevor has broad experience in distributed computing, user,interface development, client server applications and control systems.",,Trevor McKay,"Senior Software Engineer,         Red Hat,Raleigh, NC",,
,https://media.licdn.com/mpr/mprx/0_cCVuhCDaqYH0ZTtzz8Z0hhW89gOOZGtzvha1hhaldZofbQ5vUko8m8sx41YhRLPJ9T4tfbKYgRov,Sean Hamilton,"Lead Cloud Engineer,         Thomson Reuters,Nottingham, United Kingdom",Arturo Suarez,
"Shannon McFarland, CCIE #5245, is a Principal Engineer for OpenStack Architecture at Cisco.  Shannon is currently focused on OpenStack architecture, design and deployment.  He has been responsible for the Enterprise IPv6 design, large scale data center design as well as VDI and other technologie areas. He has authored many technical papers, Cisco Validated Design guides, a contributor to Cisco Press books and is a frequent speaker at Cisco Live and other industry conferences. He co-authored a Cisco Press book titled IPv6 in Enterprise Networks . Shannon has been at Cisco for 14+ years.",//static.sched.org/a4/838931/avatar.jpg.75x75px.jpg?d42,Shannon McFarland,"Principal Engineer,         Cisco,Greater Denver Area","Anne Gentle,Jesse Proudman,Colin McNamara,Das Kamhout,Dave Cahill,J,Ian,Joshua McKenty,Joe Arnold,Joe Arnold,Kelly Indrieri,Kevin Jackson,Lee Calcote,Maish Saidel-Keesing,Mark McLoughlin,Mark T. Voelker,Nati Shalom,Nigel Kersten,Randy Bias,John Dewey,Rob Hirschfeld,Russell Bryant,Scott Sanchez,Sean Roberts,Thierry Carrez,Tim Bell",http://twitter.com/eyepv6
Open source software enthusiast passionate about working with the top 5% of the worlds open source engineering talent. Mirantis is seeking to fill several engineering openings across the globe and interested applicants are urged to connect with @iBrianG on twitter for more details.,//static.sched.org/a4/628920/avatar.jpg.75x75px.jpg,Brian Guillemette,"Head of Talent Acquisition,         Mirantis, Inc.,Mountain View, CA","Angus,Jesse Proudman,Mark McLoughlin,Perry Myers,Rob Hirschfeld,Russell Bryant,Sean M. Collins,Scott Sanchez,Sean Roberts","http://twitter.com/iBrianG,http://mirantis.com"
,,Amit Gupte,,,
",",//static.sched.org/a/426453/avatar.jpg.75x75px.jpg,Haïkel Guémar,"Senior Software Engineer,         SysFera,Lyon, France",,http://sysfera.com
http://pl.linkedin.com/in/pgrygiel/,//static.sched.org/a3/1081928/avatar.jpg.75x75px.jpg,Przemyslaw Grygiel,,,
"Rajeev is a systems software engineer at HP Networking. His interests are in Networking, Servers and Virtualization. He has a Masters in Computer Science with over 20 years of industry experience. He is an active member and follower of OpenStack Neutron.",,Rajeev Grover,"Systems Software Engineer, HP,         HP",,
,,leonid grossman,Oracle,,
,,Rochelle Grober,"Software Architect, Test and Process,         Huawei Technologies,San Francisco Bay Area",,
"John Griffith is a Senior Software Engineer at SolidFire, where his primary responsibility is driving the OpenStack Cinder Block Storage Project.  John is an open source expert serving as the project team lead for Cinder.  He leads the team to provide first-class SolidFire product functionality and Quality of Service integration within OpenStack. John is also responsible for the development of a true Quality of Service storage appliance designed and built for the cloud.  He has significant software engineering experience, most recently serving as lead software engineer at HP.  During his tenure, John focused on building large scale fibre channel SANS to continuously test and develop storage and lead the development on a Unified Storage API.   John holds a bachelor s degree from Regis University in Denver, Colorado.",//static.sched.org/a4/231287/avatar.jpg.75x75px.jpg,John Griffith,"PTL, OpenStack Block Storage,         SolidFire","Anne Gentle,Jesse Proudman,Boris Pavlovic,Dave Cahill,Doug Hellmann,Jason Baker,Joshua McKenty,Randy Bias,Russell Bryant,Sean Dague,Thierry Carrez,Tim Bell",http://twitter.com/jdg_8
,//static.sched.org/a3/463291/avatar.jpg.75x75px.jpg?8f4,Kurt Griffiths,"Principal Architect -- Rackspace Hosting,         Rackspace,Atlanta, GA","Everett Toews,Flavio Percoco","http://twitter.com/kgriffs,http://kgriffs.com"
,https://media.licdn.com/mpr/mprx/0_66VqguYGdBOUVmFhXQJIgaYaINMnsmQhXCawgfy-qlSb5ol8Eho417HpLVJeJWb2FL4otemR4NJf,Tamara Gray,"Channel Manager,         Rackspace,Amsterdam Area, Netherlands","Alessandro Vozza,Chris Jackson,Kevin Jackson","http://twitter.com/TamaraGray74,http://www.facebook.com/profile.php?id=769677787"
,//static.sched.org/a4/1500365/avatar.jpg.75x75px.jpg,Radhika Gupta,"Software Engineer,         Microsoft,Redmond, WA, USA",Eric Wolz,http://www.facebook.com/profile.php?id=100000171773073
,,Julio Guijarro,HP,,
,,Joseph Grabowski,"Account Manager,         Cisco Systems,Philadelphia, PA",,http://cisco.com
"Yasunori Goto: I have been working for Linux since 2002, and had developed the memory hotplug feature with open source community. After that, I joined customer support team for several years, to analyze users' Linux kernel troubles. Currently, I joined Fujitsu cloud team, and I'm investigating Openstack",//static.sched.org/a3/1110171/avatar.jpg.75x75px.jpg?3d2,Yasunori Goto,"Developer,         Fujitsu,Japan",,
,,Chintan Gosalia,"Cloud Engineer,         Vormetric Inc.,San Jose",,http://www.vormetric.com
,https://media.licdn.com/mpr/mprx/0_VoW0f8MQUg7DokqXVdIhfiJdUpV8okqXZeg8fisMkJalzhikn2M1T_aBvtsYW_zHRdw3hkk486gf,Bartosz Górski,"Project Manager & Software Developer,         CodiLime,Poland","Julien Danjou,Pavlo Shchelokovskyy,Radoslaw Tomaszewski,Thibaut Prud",http://codilime.com/
,//static.sched.org/a4/1503169/avatar.jpg.75x75px.jpg?ef2,Joe Gordon,"San Francisco, California",,http://www.facebook.com/profile.php?id=5728995
,,Egor Guz,"Architect,         @WalmartLabs,San Francisco Bay Area","Florian Otel,Julien Danjou,Joe Arnold,Randy Bias,Rob Hirschfeld,Russell Bryant,Thierry Carrez,Tim Bell",http://twitter.com/eghobo
,,Sergey Gotliv,RedHat,,
,,Christophe GUILLET,"Sales Director Cloud Services & IT,         ZTE Corporation",,
"Tristan is CEO of Aptira, a member of the Board of Directors of the OpenStack Foundation as well as founder/organiser of the Australian OpenStack User Group and a supporter of the Indian OpenStack User Group.",//static.sched.org/a4/463219/avatar.jpg.75x75px.jpg,Tristan Goode,"CEO,         Aptira,Sydney, Australia","Sajid Akhtar,Alexander Tivelkov,Andy Archer,Adam Spiers,Belmiro Moreira,Boris Pavlovic,Dan Dyer,David Lyle,Devananda van der Veen,Ed Leafe,Flavio Percoco,François Charlier,Emilien Macchi,Peter Jung,Bartosz Górski,Julien Danjou,Joshua McKenty,Joe Arnold,John Garbutt,Jason Venner,Keith Basil,Kelly Indrieri,Lekha Jeevan,Marten Hauville,Marc Koderer,Mark Atwood,Mark McLoughlin,Nick (Nicolas) Barcet,Nicolas Lamirault,Neil Levine,Pete Chadwick,Philip Schwartz,Ramon Acedo,Randy Bias,Claude Riousset,Salvatore Orlando,Sylvain Bauza,Sean Roberts,Simon Anderson,Simon Pasquier,James Slagle,Arturo Suarez,Joe Savak,Tom Deckers,Tim Bell,Tom Hickling,Thom Leggett,Tihomir Trifonov,Victoria Martínez de la Cruz,Joe Wigglesworth,Yuriy Brodskiy","http://twitter.com/tristangoode,http://aptira.com"
,//static.sched.org/a4/1464060/avatar.jpg.75x75px.jpg,Henrik Grankvist,"Co-Founder,         Elastx,Stockholm",,http://www.elastx.com
"Jesus M. Gonzalez-Barahona is co-founder of ""Bitergia"":http://bitergia.com, the software development analytics company specialized in the analysis of free / open source software projects. He also ""teaches and researches"":http://gsyc.es/~jgb in Universidad Rey Juan Carlos (Spain), in the context of the ""GSyC/LibreSoft"":http://libresoft.es research group. His interests include the study of communities of software development, with a focus on quantitative and empirical studies. He enjoys taking photos of the coffee he drinks around the world: http://www.flickr.com/photos/jgbarah/sets/72157633382014597/ .",https://media.licdn.com/mpr/mprx/0_HOKl9d6zx3Vb3vE0oRPm9wh40XmeiPE0EJka9wbXh3sZpcgxk48gZI1oAEaB8Nw1djt7J2MN_s3t,Jesus M. Gonzalez-Barahona,"Advisor,         Bitergia, Universidad Rey Juan Carlos,Madrid, Spain","Dave Neary, Red Hat,Rich Bowen,Manrique Lopez","http://twitter.com/jgbarah,http://gsyc.es/~jgb/"
,,Ben Gordon,"Systems Administrator, FlowCloud,         Imagination Technologies NZ Ltd,Wellington New Zealand",,
High Availability in OpenStack. How to make OpenStack more resilient and tolerant.,//pbs.twimg.com/profile_images/2623261592/8p0hb9n21x328idlh8qq_bigger.jpeg,Sergii Golovatiuk,"Senior Deployment Engineer,         Mirantis,Poland, Poznan",,"http://twitter.com/Golserg,http://www.mirantis.com"
"Stephen is a Sr. Technical Product Manager at Red Hat concentrating on Network Function Virtualization (NFV) enablement, OpenStack Compute and related virtualization technologies. He is also a core contributor to the OpenStack documentation project and an avid collector of ""internet points"" at http://ask.openstack.org/.,In previous roles at Red Hat he has also produced documentation for Red Hat Enterprise Linux OpenStack Platform and Red Hat Enterprise Virtualization.",,Stephen Gordon,"Sr. Technical Product Manager,         Red Hat,Toronto, Canada",,
,,Bernard Golden,"Vice President Strategy,         ActiveState Software,Canada",,http://www.activestate.com
,//static.sched.org/a4/1499326/avatar.jpg.75x75px.jpg,david le goff,"Mktg,         QOSMOS,Paris",,http://www.qosmos.com
,,Philippe Le Goff,"system engineer,         Credit Mutuel Arkea",,
"Eoghan is a Principal Software Engineer at the Red Hat OpenStack Infrastructure group, and is serving as Technical Lead for the OpenStack Telemetry Program over the Juno & Kilo cycles. Prior to OpenStack, Eoghan was at Amazon working on AWS monitoring services,.",//static.sched.org/a4/330332/avatar.jpg.75x75px.jpg?900,Eoghan Glynn,"Principal Engineer,         Red Hat,Dublin, Ireland",,
,//graph.facebook.com/100001409418762/picture?type=normal,Pablo Iranzo Gómez,"Senior Technical Account Manager,         Red Hat,Valencia Area, Spain","James Labocki,Lee Yarwood,Ramon Acedo","http://twitter.com/iranzop,http://www.facebook.com/profile.php?id=100001409418762,http://www.foursquare.com/user/6343008,http://alufis35.uv.es/~iranzo/"
,,Mariusz Godziszewski,HP,,
"Shane Gibson is the Sr. Principal Infrastructure Architect at Symantec for the Cloud Platform Engineering (CPE) team.  He is responsible for the infrastructure design of the underlying platforms, operating systems, tools, and application stack that enables the OpenStack clusters within the CPE group.   In previous roles, Shane has served as a Systems Architect, Network Architect, Security Architect, Unix Systems Administrator, Mainframe Operator, Mainframe Hardware Specialist, and has also served in the United States Marine Corps.",//static.sched.org/a4/645615/avatar.jpg.75x75px.jpg,Shane Gibson,"Sr. Principal Infrastructure Architect,         Symantec, Corp.,Portland, OR",,http://cpe.symantec.com/
,,Fabio Giannetti,"Senior Developer/Architect,         Hewlett-Packard",,
,https://media.licdn.com/mpr/mprx/0_SLdsnxyp53zIJoJtfFo5npgmWGlkUWZtfGjLnpRpnk5NkD7-3iJn4y7-bfAU4mMYu6IkMUdCNRM6,Saeed Ghanbari,"NetApp,Greater Boston Area",Deepak,
,//static.sched.org/a3/1151567/avatar.jpg.75x75px.jpg,Ken Giusti,"Ham Fisted Programmer,         Red Hat,Shrewsbury, Massachusetts",,http://www.facebook.com/profile.php?id=1777670930
,//static.sched.org/a4/1509979/avatar.jpg.75x75px.jpg,Clay Gerrard,"Sr. Software Engineer,         SwiftStack, Inc.,United States",,"http://www.facebook.com/profile.php?id=1534001177,http://swiftstack.com"
,,Ingo Gering,"Berlin,         Fujitsu,Berlin",,http://www.fujitsu.com/de/
"Ying Chun (Daisy) Guo started her contribution to OpenStack community since 2012. As one of the initiators of Openstack I18n team, most of her focus areas are related with internationalization and localization, including the I18n related source codes, setting up the translation process and translation team. Now she is the coordinator of OpenStack translation team. She aslo organizes the monthly OpenStack meet-ups in Beijing since April.",,Ying Chun (Daisy) Guo,"Software Engineer, IBM,         IBM",,
",",//a1.twimg.com/profile_images/605033006/annegentlesquare_bigger.jpg,Anne Gentle,"Content Stacker,         Rackspace,Austin, TX","Adam Johnson,Cindy Pallares,Dave Neary, Red Hat,Doug Hellmann,Diane Mueller,Everett Toews,Emilien Macchi,Jason Baker,Joshua McKenty,Joe Arnold,Lana Brindley,Matt Ray,Morgan Fainberg,Jim Meyer,Rainya Mosher,Randy Bias,Rob Hirschfeld,Russell Bryant,Scott Sanchez,Sriram Subramanian,Thierry Carrez,Tim Bell","http://twitter.com/annegentle,http://www.justwriteclick.com"
,,Benoit Geimer,,,
,,Radoslav Gerganov,,,
"I am passionate about participating in the creation of the open source ""cloud operating system"".  I'm interested in application platform (and the role Cloud Foundry can play there), application services (database, messaging, big data), and running infrastructure services (load balancing, DNS, identity/access, monitoring).  Finally, I am a big believer in consumer-grade UX to tie the experience together.",//static.sched.org/a3/1152221/avatar.jpg.75x75px.jpg,Omri Gazitt,"VP Engineering HP Cloud Platform,         Hewlett-Packard,Redmond, Washington",,http://www.gazitt.com/blog
,//static.sched.org/a2/840868/avatar.jpg.75x75px.jpg,Xavier Gauvrit,"IAAS IT Manager,         CloudWatt,Le Chesnay",,"http://www.facebook.com/profile.php?id=100003555319814,http://www.cloudwatt.com"
"Andrew Gaul is a committer and PMC member of Apache jclouds and has contributed to the project since 2011. Andrew has made substantial contributions to object storage performance, robustness, and provider compatibility and built a large-scale application using it. He has worked at various levels of the storage stack since 2008, including cloud storage, network file systems, and block storage. Previously Andrew has presented at jclouds meetups and described how to use jclouds to integrate with object stores.",//static.sched.org/a4/1312098/avatar.jpg.75x75px.jpg,Andrew Gaul,San Francisco,,http://gaul.org/
